"","date","depth","treatment","plot","variable2","value"
"10503",2018-08-11,"30-40","C",5,"temperature",26.20218125
"10504",2018-08-12,"30-40","C",5,"temperature",26.1855508333333
"10505",2018-08-13,"30-40","C",5,"temperature",26.2129054166667
"10506",2018-08-14,"30-40","C",5,"temperature",26.2048829166667
"10507",2018-08-15,"30-40","C",5,"temperature",26.2517004166667
"10508",2018-08-16,"30-40","C",5,"temperature",26.2603595833333
"10509",2018-08-17,"30-40","C",5,"temperature",26.2306175
"10510",2018-08-18,"30-40","C",5,"temperature",26.2020191666667
"10511",2018-08-19,"30-40","C",5,"temperature",26.1619145833333
"10512",2018-08-20,"30-40","C",5,"temperature",26.1114175
"10513",2018-08-21,"30-40","C",5,"temperature",26.14484
"10514",2018-08-22,"30-40","C",5,"temperature",26.1620779166667
"10515",2018-08-23,"30-40","C",5,"temperature",26.219185
"10516",2018-08-24,"30-40","C",5,"temperature",26.2174925
"10517",2018-08-25,"30-40","C",5,"temperature",26.1428325
"10518",2018-08-26,"30-40","C",5,"temperature",26.1290075
"10519",2018-08-27,"30-40","C",5,"temperature",26.1350508333333
"10520",2018-08-28,"30-40","C",5,"temperature",26.1179354166667
"10521",2018-08-29,"30-40","C",5,"temperature",26.1624558333333
"10522",2018-08-30,"30-40","C",5,"temperature",26.138865
"10523",2018-08-31,"30-40","C",5,"temperature",26.0383291666667
"10524",2018-09-01,"30-40","C",5,"temperature",26.0451525
"10525",2018-09-02,"30-40","C",5,"temperature",26.0259645833333
"10526",2018-09-03,"30-40","C",5,"temperature",25.9901420833333
"10527",2018-09-04,"30-40","C",5,"temperature",26.0246654166667
"10528",2018-09-05,"30-40","C",5,"temperature",26.0561991666667
"10529",2018-09-06,"30-40","C",5,"temperature",26.0469691666667
"10530",2018-09-07,"30-40","C",5,"temperature",26.01765625
"10531",2018-09-08,"30-40","C",5,"temperature",26.0008879166667
"10532",2018-09-09,"30-40","C",5,"temperature",25.9888408333333
"10533",2018-09-10,"30-40","C",5,"temperature",25.94593
"10534",2018-09-11,"30-40","C",5,"temperature",25.8921266666667
"10535",2018-09-12,"30-40","C",5,"temperature",25.8660891666667
"10536",2018-09-13,"30-40","C",5,"temperature",25.88368875
"10537",2018-09-14,"30-40","C",5,"temperature",25.99938375
"10538",2018-09-15,"30-40","C",5,"temperature",25.9540620833333
"10539",2018-09-16,"30-40","C",5,"temperature",25.9589329166667
"10540",2018-09-17,"30-40","C",5,"temperature",25.9935845833333
"10541",2018-09-18,"30-40","C",5,"temperature",26.0343308333333
"10542",2018-09-19,"30-40","C",5,"temperature",26.0675908333333
"10543",2018-09-20,"30-40","C",5,"temperature",26.09965125
"10544",2018-09-21,"30-40","C",5,"temperature",26.1141070833333
"10545",2018-09-22,"30-40","C",5,"temperature",26.0615645833333
"10546",2018-09-23,"30-40","C",5,"temperature",26.010295
"10547",2018-09-24,"30-40","C",5,"temperature",25.9921558333333
"10548",2018-09-25,"30-40","C",5,"temperature",25.9377383333333
"10549",2018-09-26,"30-40","C",5,"temperature",25.8815595833333
"10550",2018-09-27,"30-40","C",5,"temperature",25.8779641666667
"10551",2018-09-28,"30-40","C",5,"temperature",25.8941779166667
"10552",2018-09-29,"30-40","C",5,"temperature",25.7803866666667
"10553",2018-09-30,"30-40","C",5,"temperature",25.6865908333333
"10554",2018-10-01,"30-40","C",5,"temperature",25.6579108333333
"10555",2018-10-02,"30-40","C",5,"temperature",25.5922533333333
"10556",2018-10-03,"30-40","C",5,"temperature",25.4958925
"10557",2018-10-04,"30-40","C",5,"temperature",25.4413808333333
"10558",2018-10-05,"30-40","C",5,"temperature",25.4268920833333
"10559",2018-10-06,"30-40","C",5,"temperature",25.39083
"10560",2018-10-07,"30-40","C",5,"temperature",25.3679866666667
"10561",2018-10-08,"30-40","C",5,"temperature",25.40744875
"10562",2018-10-09,"30-40","C",5,"temperature",25.53338125
"10563",2018-10-10,"30-40","C",5,"temperature",25.53147
"10564",2018-10-11,"30-40","C",5,"temperature",25.4489220833333
"10565",2018-10-12,"30-40","C",5,"temperature",25.392245
"10566",2018-10-13,"30-40","C",5,"temperature",25.26332
"10567",2018-10-14,"30-40","C",5,"temperature",25.0874679166667
"10568",2018-10-15,"30-40","C",5,"temperature",25.0397695833333
"10569",2018-10-16,"30-40","C",5,"temperature",25.0366333333333
"10570",2018-10-17,"30-40","C",5,"temperature",25.102245
"10571",2018-10-18,"30-40","C",5,"temperature",25.2018795833333
"10572",2018-10-19,"30-40","C",5,"temperature",25.2187141666667
"10573",2018-10-20,"30-40","C",5,"temperature",25.1827104166667
"10574",2018-10-21,"30-40","C",5,"temperature",25.1662883333333
"10575",2018-10-22,"30-40","C",5,"temperature",25.1485016666667
"10576",2018-10-23,"30-40","C",5,"temperature",25.1559570833333
"10577",2018-10-24,"30-40","C",5,"temperature",25.1529354166667
"10578",2018-10-25,"30-40","C",5,"temperature",25.1265729166667
"10579",2018-10-26,"30-40","C",5,"temperature",25.12234625
"10580",2018-10-27,"30-40","C",5,"temperature",25.09645125
"10581",2018-10-28,"30-40","C",5,"temperature",25.0252041666667
"10582",2018-10-29,"30-40","C",5,"temperature",24.9838195833333
"10583",2018-10-30,"30-40","C",5,"temperature",24.9265045833333
"10584",2018-10-31,"30-40","C",5,"temperature",24.8327979166667
"10585",2018-11-01,"30-40","C",5,"temperature",24.7962808333333
"10586",2018-11-02,"30-40","C",5,"temperature",24.83069
"10587",2018-11-03,"30-40","C",5,"temperature",24.8543320833333
"10588",2018-11-04,"30-40","C",5,"temperature",24.6471991666667
"10589",2018-11-05,"30-40","C",5,"temperature",24.3558925
"10590",2018-11-06,"30-40","C",5,"temperature",24.3266654166667
"10591",2018-11-07,"30-40","C",5,"temperature",24.3240091666667
"10592",2018-11-08,"30-40","C",5,"temperature",24.3665225
"10593",2018-11-09,"30-40","C",5,"temperature",24.45270625
"10594",2018-11-10,"30-40","C",5,"temperature",24.538105
"10595",2018-11-11,"30-40","C",5,"temperature",24.6041320833333
"10596",2018-11-12,"30-40","C",5,"temperature",24.6100170833333
"10597",2018-11-13,"30-40","C",5,"temperature",24.6473908333333
"10598",2018-11-14,"30-40","C",5,"temperature",24.7099845833333
"10599",2018-11-15,"30-40","C",5,"temperature",24.7211683333333
"10600",2018-11-16,"30-40","C",5,"temperature",24.6850845833333
"10601",2018-11-17,"30-40","C",5,"temperature",24.6818291666667
"10602",2018-11-18,"30-40","C",5,"temperature",24.6655216666667
"10603",2018-11-19,"30-40","C",5,"temperature",24.5770420833333
"10604",2018-11-20,"30-40","C",5,"temperature",24.4899483333333
"10605",2018-11-21,"30-40","C",5,"temperature",24.4481316666667
"10606",2018-11-22,"30-40","C",5,"temperature",24.43890875
"10607",2018-11-23,"30-40","C",5,"temperature",24.370645
"10608",2018-11-24,"30-40","C",5,"temperature",24.28371625
"10609",2018-11-25,"30-40","C",5,"temperature",24.23818625
"10610",2018-11-26,"30-40","C",5,"temperature",24.2275933333333
"10611",2018-11-27,"30-40","C",5,"temperature",24.26827625
"10612",2018-11-28,"30-40","C",5,"temperature",24.2709745833333
"10613",2018-11-29,"30-40","C",5,"temperature",24.1806995833333
"10614",2018-11-30,"30-40","C",5,"temperature",24.0050625
"10615",2018-12-01,"30-40","C",5,"temperature",23.9532029166667
"10616",2018-12-02,"30-40","C",5,"temperature",23.9561129166667
"10617",2018-12-03,"30-40","C",5,"temperature",23.9488883333333
"10618",2018-12-04,"30-40","C",5,"temperature",23.9603254166667
"10619",2018-12-05,"30-40","C",5,"temperature",23.9641666666667
"10620",2018-12-06,"30-40","C",5,"temperature",23.9445533333333
"10621",2018-12-07,"30-40","C",5,"temperature",23.9392295833333
"10622",2018-12-08,"30-40","C",5,"temperature",23.9788629166667
"10623",2018-12-09,"30-40","C",5,"temperature",23.9682904166667
"10624",2018-12-10,"30-40","C",5,"temperature",23.8683354166667
"10625",2018-12-11,"30-40","C",5,"temperature",23.8246525
"10626",2018-12-12,"30-40","C",5,"temperature",23.7956945833333
"10627",2018-12-13,"30-40","C",5,"temperature",23.7074
"10628",2018-12-14,"30-40","C",5,"temperature",23.6670270833333
"10629",2018-12-15,"30-40","C",5,"temperature",23.6924845833333
"10630",2018-12-16,"30-40","C",5,"temperature",23.7051808333333
"10631",2018-12-17,"30-40","C",5,"temperature",23.6969225
"10632",2018-12-18,"30-40","C",5,"temperature",23.6333629166667
"10633",2018-12-19,"30-40","C",5,"temperature",23.4968475
"10634",2018-12-20,"30-40","C",5,"temperature",23.4025295833333
"10635",2018-12-21,"30-40","C",5,"temperature",23.3997
"10636",2018-12-22,"30-40","C",5,"temperature",23.3748808333333
"10637",2018-12-23,"30-40","C",5,"temperature",23.3877066666667
"10638",2018-12-24,"30-40","C",5,"temperature",23.4093783333333
"10639",2018-12-25,"30-40","C",5,"temperature",23.3645866666667
"10640",2018-12-26,"30-40","C",5,"temperature",23.3235891666667
"10641",2018-12-27,"30-40","C",5,"temperature",23.3139075
"10642",2018-12-28,"30-40","C",5,"temperature",23.3511358333333
"10643",2018-12-29,"30-40","C",5,"temperature",23.29935625
"10644",2018-12-30,"30-40","C",5,"temperature",23.3029958333333
"10645",2018-12-31,"30-40","C",5,"temperature",23.2533025
"10646",2019-01-01,"30-40","C",5,"temperature",23.1825445833333
"10647",2019-01-02,"30-40","C",5,"temperature",23.1497554166667
"10648",2019-01-03,"30-40","C",5,"temperature",23.1713245833333
"10649",2019-01-04,"30-40","C",5,"temperature",23.1865029166667
"10650",2019-01-05,"30-40","C",5,"temperature",23.1901029166667
"10651",2019-01-06,"30-40","C",5,"temperature",23.2264004166667
"10652",2019-01-07,"30-40","C",5,"temperature",23.22826375
"10653",2019-01-08,"30-40","C",5,"temperature",23.1951445833333
"10654",2019-01-09,"30-40","C",5,"temperature",23.12500875
"10655",2019-01-10,"30-40","C",5,"temperature",23.0838
"10656",2019-01-11,"30-40","C",5,"temperature",23.0682954166667
"10657",2019-01-12,"30-40","C",5,"temperature",23.0440604166667
"10658",2019-01-13,"30-40","C",5,"temperature",22.9667220833333
"10659",2019-01-14,"30-40","C",5,"temperature",22.9425154166667
"10660",2019-01-15,"30-40","C",5,"temperature",22.87601875
"10661",2019-01-16,"30-40","C",5,"temperature",22.7754270833333
"10662",2019-01-17,"30-40","C",5,"temperature",22.6914754166667
"10663",2019-01-18,"30-40","C",5,"temperature",22.5935554166667
"10664",2019-01-19,"30-40","C",5,"temperature",22.5269891666667
"10665",2019-01-20,"30-40","C",5,"temperature",22.47766
"10666",2019-01-21,"30-40","C",5,"temperature",22.4375145833333
"10667",2019-01-22,"30-40","C",5,"temperature",22.4640108333333
"10668",2019-01-23,"30-40","C",5,"temperature",22.5301079166667
"10669",2019-01-24,"30-40","C",5,"temperature",22.61012125
"10670",2019-01-25,"30-40","C",5,"temperature",22.665835
"10671",2019-01-26,"30-40","C",5,"temperature",22.6553658333333
"10672",2019-01-27,"30-40","C",5,"temperature",22.59557
"10673",2019-01-28,"30-40","C",5,"temperature",22.55721875
"10674",2019-01-29,"30-40","C",5,"temperature",22.5802033333333
"10675",2019-01-30,"30-40","C",5,"temperature",22.5870808333333
"10676",2019-01-31,"30-40","C",5,"temperature",22.64255625
"10677",2019-02-01,"30-40","C",5,"temperature",22.6783333333333
"10678",2019-02-02,"30-40","C",5,"temperature",22.6498504166667
"10679",2019-02-03,"30-40","C",5,"temperature",22.58639375
"10680",2019-02-04,"30-40","C",5,"temperature",22.5555266666667
"10681",2019-02-05,"30-40","C",5,"temperature",22.5238445833333
"10682",2019-02-06,"30-40","C",5,"temperature",22.5102079166667
"10683",2019-02-07,"30-40","C",5,"temperature",22.56572125
"10684",2019-02-08,"30-40","C",5,"temperature",22.6272704166667
"10685",2019-02-09,"30-40","C",5,"temperature",22.6820683333333
"10686",2019-02-10,"30-40","C",5,"temperature",22.69030625
"10687",2019-02-11,"30-40","C",5,"temperature",22.722725
"10688",2019-02-12,"30-40","C",5,"temperature",22.75814375
"10689",2019-02-13,"30-40","C",5,"temperature",22.79134875
"10690",2019-02-14,"30-40","C",5,"temperature",22.8232708333333
"10691",2019-02-15,"30-40","C",5,"temperature",22.8711320833333
"10692",2019-02-16,"30-40","C",5,"temperature",22.9306966666667
"10693",2019-02-17,"30-40","C",5,"temperature",23.02333875
"10694",2019-02-18,"30-40","C",5,"temperature",23.1217683333333
"10695",2019-02-19,"30-40","C",5,"temperature",23.1044770833333
"10696",2019-02-20,"30-40","C",5,"temperature",23.035565
"10697",2019-02-21,"30-40","C",5,"temperature",23.0112783333333
"10698",2019-02-22,"30-40","C",5,"temperature",23.0001245833333
"10699",2019-02-23,"30-40","C",5,"temperature",23.0654829166667
"10700",2019-02-24,"30-40","C",5,"temperature",23.08838875
"10701",2019-02-25,"30-40","C",5,"temperature",23.0639575
"10702",2019-02-26,"30-40","C",5,"temperature",23.02439875
"10703",2019-02-27,"30-40","C",5,"temperature",23.03063375
"10704",2019-02-28,"30-40","C",5,"temperature",23.0281508333333
"10705",2019-03-01,"30-40","C",5,"temperature",23.0502358333333
"10706",2019-03-02,"30-40","C",5,"temperature",23.0948216666667
"10707",2019-03-03,"30-40","C",5,"temperature",23.1037516666667
"10708",2019-03-04,"30-40","C",5,"temperature",23.0992195833333
"10709",2019-03-05,"30-40","C",5,"temperature",23.1011225
"10710",2019-03-06,"30-40","C",5,"temperature",23.1339191666667
"10711",2019-03-07,"30-40","C",5,"temperature",23.1398133333333
"10712",2019-03-08,"30-40","C",5,"temperature",23.124845
"10713",2019-03-09,"30-40","C",5,"temperature",23.1083358333333
"10714",2019-03-10,"30-40","C",5,"temperature",23.1142954166667
"10715",2019-03-11,"30-40","C",5,"temperature",23.0753858333333
"10716",2019-03-12,"30-40","C",5,"temperature",23.0481945833333
"10717",2019-03-13,"30-40","C",5,"temperature",23.01587875
"10718",2019-03-14,"30-40","C",5,"temperature",22.9836820833333
"10719",2019-03-15,"30-40","C",5,"temperature",22.9790504166667
"10720",2019-03-16,"30-40","C",5,"temperature",22.9749245833333
"10721",2019-03-17,"30-40","C",5,"temperature",22.9778954166667
"10722",2019-03-18,"30-40","C",5,"temperature",22.95802
"10723",2019-03-19,"30-40","C",5,"temperature",22.9457120833333
"10724",2019-03-20,"30-40","C",5,"temperature",22.93916375
"10725",2019-03-21,"30-40","C",5,"temperature",23.0049808333333
"10726",2019-03-22,"30-40","C",5,"temperature",23.0586091666667
"10727",2019-03-23,"30-40","C",5,"temperature",23.06349125
"10728",2019-03-24,"30-40","C",5,"temperature",23.0417041666667
"10729",2019-03-25,"30-40","C",5,"temperature",23.1148983333333
"10730",2019-03-26,"30-40","C",5,"temperature",23.2187625
"10731",2019-03-27,"30-40","C",5,"temperature",23.3222516666667
"10732",2019-03-28,"30-40","C",5,"temperature",23.3672470833333
"10733",2019-03-29,"30-40","C",5,"temperature",23.3852008333333
"10734",2019-03-30,"30-40","C",5,"temperature",23.40968375
"10735",2019-03-31,"30-40","C",5,"temperature",23.46529125
"10736",2019-04-01,"30-40","C",5,"temperature",23.4910083333333
"10737",2019-04-02,"30-40","C",5,"temperature",23.4912791666667
"10738",2019-04-03,"30-40","C",5,"temperature",23.5346275
"10739",2019-04-04,"30-40","C",5,"temperature",23.5333475
"10740",2019-04-05,"30-40","C",5,"temperature",23.53331375
"10741",2019-04-06,"30-40","C",5,"temperature",23.5322091666667
"10742",2019-04-07,"30-40","C",5,"temperature",23.5251145833333
"10743",2019-04-08,"30-40","C",5,"temperature",23.486795
"10744",2019-04-09,"30-40","C",5,"temperature",23.45900875
"10745",2019-04-10,"30-40","C",5,"temperature",23.4502970833333
"10746",2019-04-11,"30-40","C",5,"temperature",23.484235
"10747",2019-04-12,"30-40","C",5,"temperature",23.5937029166667
"10748",2019-04-13,"30-40","C",5,"temperature",23.71145125
"10749",2019-04-14,"30-40","C",5,"temperature",23.7619158333333
"10750",2019-04-15,"30-40","C",5,"temperature",23.7519158333333
"10751",2019-04-16,"30-40","C",5,"temperature",23.72425125
"10752",2019-04-17,"30-40","C",5,"temperature",23.7963145833333
"10753",2019-04-18,"30-40","C",5,"temperature",23.8201770833333
"10754",2019-04-19,"30-40","C",5,"temperature",23.8406008333333
"10755",2019-04-20,"30-40","C",5,"temperature",23.84713375
"10756",2019-04-21,"30-40","C",5,"temperature",23.86996625
"10757",2019-04-22,"30-40","C",5,"temperature",23.8773795833333
"10758",2019-04-23,"30-40","C",5,"temperature",23.82154
"10759",2017-02-14,"0-10","W",6,"temperature",24.0304779074074
"10760",2017-02-27,"0-10","W",6,"temperature",24.2279651602564
"10761",2017-03-13,"0-10","W",6,"temperature",24.3831233234127
"10762",2017-03-24,"0-10","W",6,"temperature",25.2403995524691
"10763",2017-04-13,"0-10","W",6,"temperature",25.6032096759259
"10764",2017-05-06,"0-10","W",6,"temperature",26.8334360866013
"10765",2017-05-23,"0-10","W",6,"temperature",27.7226473703704
"10766",2017-06-09,"0-10","W",6,"temperature",27.3498136180556
"10767",2017-06-26,"0-10","W",6,"temperature",27.582489593254
"10768",2017-07-11,"0-10","W",6,"temperature",27.6709652222222
"10769",2017-07-24,"0-10","W",6,"temperature",28.2745440277778
"10770",2017-08-06,"0-10","W",6,"temperature",27.6405318803419
"10771",2017-08-22,"0-10","W",6,"temperature",28.1347046064815
"10772",2017-09-21,"0-10","W",6,"temperature",26.4911083994709
"10773",2017-10-20,"0-10","W",6,"temperature",26.3884313240741
"10774",2017-11-05,"0-10","W",6,"temperature",25.7823981239316
"10775",2017-11-22,"0-10","W",6,"temperature",24.9936171842538
"10776",2017-12-05,"0-10","W",6,"temperature",24.0692306517094
"10777",2017-12-20,"0-10","W",6,"temperature",23.8283297962963
"10778",2018-01-03,"0-10","W",6,"temperature",23.4373270734127
"10779",2018-01-18,"0-10","W",6,"temperature",23.9913000468521
"10780",2018-01-31,"0-10","W",6,"temperature",22.9679951175214
"10781",2018-02-15,"0-10","W",6,"temperature",22.9689161203704
"10782",2018-02-27,"0-10","W",6,"temperature",22.288132125
"10783",2018-03-16,"0-10","W",6,"temperature",23.9775798935185
"10784",2018-04-04,"0-10","W",6,"temperature",24.9276178528295
"10785",2018-04-18,"0-10","W",6,"temperature",25.442226468254
"10786",2018-05-02,"0-10","W",6,"temperature",25.4804072916667
"10787",2018-05-16,"0-10","W",6,"temperature",25.8726254265873
"10788",2018-05-30,"0-10","W",6,"temperature",27.191800406746
"10789",2018-06-14,"0-10","W",6,"temperature",27.2402708888889
"10790",2018-06-27,"0-10","W",6,"temperature",26.5700620717593
"10791",2018-07-04,"0-10","W",6,"temperature",27.74841375
"10792",2018-07-05,"0-10","W",6,"temperature",27.4277361111111
"10793",2018-07-06,"0-10","W",6,"temperature",27.5739872222222
"10794",2018-07-07,"0-10","W",6,"temperature",27.1157330555556
"10795",2018-07-08,"0-10","W",6,"temperature",26.55320625
"10796",2018-07-09,"0-10","W",6,"temperature",24.6308072222222
"10797",2018-07-10,"0-10","W",6,"temperature",26.6261859722222
"10798",2018-07-11,"0-10","W",6,"temperature",27.17564625
"10799",2018-07-12,"0-10","W",6,"temperature",26.1574555555556
"10800",2018-07-13,"0-10","W",6,"temperature",26.6999838888889
"10801",2018-07-14,"0-10","W",6,"temperature",27.0757758333333
"10802",2018-07-15,"0-10","W",6,"temperature",26.6286990277778
"10803",2018-07-16,"0-10","W",6,"temperature",27.1167702777778
"10804",2018-07-17,"0-10","W",6,"temperature",27.3610820833333
"10805",2018-07-18,"0-10","W",6,"temperature",26.8433916666667
"10806",2018-07-19,"0-10","W",6,"temperature",27.0858984722222
"10807",2018-07-20,"0-10","W",6,"temperature",27.5798408333333
"10808",2018-07-21,"0-10","W",6,"temperature",27.5573684722222
"10809",2018-07-22,"0-10","W",6,"temperature",26.7018790277778
"10810",2018-07-23,"0-10","W",6,"temperature",26.4586619444444
"10811",2018-07-24,"0-10","W",6,"temperature",26.6517054166667
"10812",2018-07-25,"0-10","W",6,"temperature",26.8677681944444
"10813",2018-07-26,"0-10","W",6,"temperature",26.5193698611111
"10814",2018-07-27,"0-10","W",6,"temperature",27.3871766666667
"10815",2018-07-28,"0-10","W",6,"temperature",26.5873277777778
"10816",2018-07-29,"0-10","W",6,"temperature",26.5989420833333
"10817",2018-07-30,"0-10","W",6,"temperature",26.5160448611111
"10818",2018-07-31,"0-10","W",6,"temperature",26.7683668055556
"10819",2018-08-01,"0-10","W",6,"temperature",26.0863058333333
"10820",2018-08-02,"0-10","W",6,"temperature",26.0976393055556
"10821",2018-08-03,"0-10","W",6,"temperature",25.65251125
"10822",2018-08-04,"0-10","W",6,"temperature",26.2831144444444
"10823",2018-08-05,"0-10","W",6,"temperature",26.6491954166667
"10824",2018-08-06,"0-10","W",6,"temperature",26.9481488888889
"10825",2018-08-07,"0-10","W",6,"temperature",27.3871522222222
"10826",2018-08-08,"0-10","W",6,"temperature",26.9538266666667
"10827",2018-08-09,"0-10","W",6,"temperature",26.9758236111111
"10828",2018-08-10,"0-10","W",6,"temperature",26.3280175
"10829",2018-08-11,"0-10","W",6,"temperature",26.7889366666667
"10830",2018-08-12,"0-10","W",6,"temperature",26.4828311111111
"10831",2018-08-13,"0-10","W",6,"temperature",26.1185370833333
"10832",2018-08-14,"0-10","W",6,"temperature",26.776895
"10833",2018-08-15,"0-10","W",6,"temperature",26.6669343055556
"10834",2018-08-16,"0-10","W",6,"temperature",26.1194251388889
"10835",2018-08-17,"0-10","W",6,"temperature",26.2769381944444
"10836",2018-08-18,"0-10","W",6,"temperature",26.25169875
"10837",2018-08-19,"0-10","W",6,"temperature",25.5538851388889
"10838",2018-08-20,"0-10","W",6,"temperature",26.6528741666667
"10839",2018-08-21,"0-10","W",6,"temperature",26.1265506944444
"10840",2018-08-22,"0-10","W",6,"temperature",26.6520756944444
"10841",2018-08-23,"0-10","W",6,"temperature",26.3822559722222
"10842",2018-08-24,"0-10","W",6,"temperature",25.46004875
"10843",2018-08-25,"0-10","W",6,"temperature",26.2007083333333
"10844",2018-08-26,"0-10","W",6,"temperature",26.2197423611111
"10845",2018-08-27,"0-10","W",6,"temperature",25.9609915277778
"10846",2018-08-28,"0-10","W",6,"temperature",26.4022033333333
"10847",2018-08-29,"0-10","W",6,"temperature",25.6650386111111
"10848",2018-08-30,"0-10","W",6,"temperature",25.0107552777778
"10849",2018-08-31,"0-10","W",6,"temperature",25.6930080555556
"10850",2018-09-01,"0-10","W",6,"temperature",26.1047797222222
"10851",2018-09-02,"0-10","W",6,"temperature",25.6727790277778
"10852",2018-09-03,"0-10","W",6,"temperature",26.2103294444444
"10853",2018-09-04,"0-10","W",6,"temperature",26.1994456944444
"10854",2018-09-05,"0-10","W",6,"temperature",25.8185463888889
"10855",2018-09-06,"0-10","W",6,"temperature",26.0018679166667
"10856",2018-09-07,"0-10","W",6,"temperature",25.9844741666667
"10857",2018-09-08,"0-10","W",6,"temperature",25.9801029166667
"10858",2018-09-09,"0-10","W",6,"temperature",25.6275456944444
"10859",2018-09-10,"0-10","W",6,"temperature",25.5770531944444
"10860",2018-09-11,"0-10","W",6,"temperature",25.7821311111111
"10861",2018-09-12,"0-10","W",6,"temperature",25.5514136111111
"10862",2018-09-13,"0-10","W",6,"temperature",26.4062461111111
"10863",2018-09-14,"0-10","W",6,"temperature",25.2546615277778
"10864",2018-09-15,"0-10","W",6,"temperature",25.80819875
"10865",2018-09-16,"0-10","W",6,"temperature",25.7783772222222
"10866",2018-09-17,"0-10","W",6,"temperature",26.0951415277778
"10867",2018-09-18,"0-10","W",6,"temperature",26.2216433333333
"10868",2018-09-19,"0-10","W",6,"temperature",26.2116284722222
"10869",2018-09-20,"0-10","W",6,"temperature",26.1478909722222
"10870",2018-09-21,"0-10","W",6,"temperature",25.5795123611111
"10871",2018-09-22,"0-10","W",6,"temperature",25.44529875
"10872",2018-09-23,"0-10","W",6,"temperature",25.60502375
"10873",2018-09-24,"0-10","W",6,"temperature",25.2273579166667
"10874",2018-09-25,"0-10","W",6,"temperature",25.2291230555556
"10875",2018-09-26,"0-10","W",6,"temperature",25.5606709722222
"10876",2018-09-27,"0-10","W",6,"temperature",25.7398981944444
"10877",2018-09-28,"0-10","W",6,"temperature",25.91533625
"10878",2018-09-29,"0-10","W",6,"temperature",26.1330415277778
"10879",2018-09-30,"0-10","W",6,"temperature",26.0395790277778
"10880",2018-10-01,"0-10","W",6,"temperature",25.8295963888889
"10881",2018-10-02,"0-10","W",6,"temperature",25.2110355555556
"10882",2018-10-03,"0-10","W",6,"temperature",25.4338276388889
"10883",2018-10-04,"0-10","W",6,"temperature",25.4587016666667
"10884",2018-10-05,"0-10","W",6,"temperature",25.4888465277778
"10885",2018-10-06,"0-10","W",6,"temperature",25.7810608333333
"10886",2018-10-07,"0-10","W",6,"temperature",25.8385186111111
"10887",2018-10-08,"0-10","W",6,"temperature",26.6459830555556
"10888",2018-10-09,"0-10","W",6,"temperature",26.1672975
"10889",2018-10-10,"0-10","W",6,"temperature",25.6275838888889
"10890",2018-10-11,"0-10","W",6,"temperature",25.3335136111111
"10891",2018-10-12,"0-10","W",6,"temperature",25.26898
"10892",2018-10-13,"0-10","W",6,"temperature",24.8300177777778
"10893",2018-10-14,"0-10","W",6,"temperature",25.4658691666667
"10894",2018-10-15,"0-10","W",6,"temperature",25.3789402777778
"10895",2018-10-16,"0-10","W",6,"temperature",25.5056055555556
"10896",2018-10-17,"0-10","W",6,"temperature",25.8803
"10897",2018-10-18,"0-10","W",6,"temperature",25.3322331944444
"10898",2018-10-19,"0-10","W",6,"temperature",24.8512288888889
"10899",2018-10-20,"0-10","W",6,"temperature",25.0419665277778
"10900",2018-10-21,"0-10","W",6,"temperature",24.8389966666667
"10901",2018-10-22,"0-10","W",6,"temperature",25.1675134722222
"10902",2018-10-23,"0-10","W",6,"temperature",24.9988465277778
"10903",2018-10-24,"0-10","W",6,"temperature",24.7020923611111
"10904",2018-10-25,"0-10","W",6,"temperature",24.85421125
"10905",2018-10-26,"0-10","W",6,"temperature",24.8133994444444
"10906",2018-10-27,"0-10","W",6,"temperature",24.4302063888889
"10907",2018-10-28,"0-10","W",6,"temperature",24.5485466666667
"10908",2018-10-29,"0-10","W",6,"temperature",24.3453463888889
"10909",2018-10-30,"0-10","W",6,"temperature",23.8767966666667
"10910",2018-10-31,"0-10","W",6,"temperature",24.1387536111111
"10911",2018-11-01,"0-10","W",6,"temperature",24.7728105555556
"10912",2018-11-02,"0-10","W",6,"temperature",24.5760556944444
"10913",2018-11-03,"0-10","W",6,"temperature",24.2663093055556
"10914",2018-11-04,"0-10","W",6,"temperature",23.6124943055556
"10915",2018-11-05,"0-10","W",6,"temperature",24.0986001388889
"10916",2018-11-06,"0-10","W",6,"temperature",23.95165875
"10917",2018-11-07,"0-10","W",6,"temperature",24.2809133333333
"10918",2018-11-08,"0-10","W",6,"temperature",24.69479625
"10919",2018-11-09,"0-10","W",6,"temperature",24.93872
"10920",2018-11-10,"0-10","W",6,"temperature",24.82499875
"10921",2018-11-11,"0-10","W",6,"temperature",24.5829816666667
"10922",2018-11-12,"0-10","W",6,"temperature",24.8798516666667
"10923",2018-11-13,"0-10","W",6,"temperature",25.113775
"10924",2018-11-14,"0-10","W",6,"temperature",24.9147634722222
"10925",2018-11-15,"0-10","W",6,"temperature",24.3800136111111
"10926",2018-11-16,"0-10","W",6,"temperature",24.6423944444444
"10927",2018-11-17,"0-10","W",6,"temperature",24.6636280555556
"10928",2018-11-18,"0-10","W",6,"temperature",23.9400920833333
"10929",2018-11-19,"0-10","W",6,"temperature",23.7516077777778
"10930",2018-11-20,"0-10","W",6,"temperature",23.8928594444444
"10931",2018-11-21,"0-10","W",6,"temperature",24.3935406944444
"10932",2018-11-22,"0-10","W",6,"temperature",24.1256990277778
"10933",2018-11-23,"0-10","W",6,"temperature",23.7641047222222
